ShipmentID,ShipmentDate,PlannedArrivalDate,ActualDepartureDate,ActualArrivalDate,TotalWeight,TotalVolume,TotalPackages,ShipmentValue,IsDelivered,DurationDays,DateKey,CustomerKey,EquipmentKey,FreightTypeKey,OriginLocationKey,DestinationLocationKey
3614,2019-05-16 00:00:00.000,2019-05-17,,,250.0,0.512,1,,0,,20190516,5.0,1.0,1.0,1331.0,8101.0
3614,2019-05-16 00:00:00.000,2019-05-17,,,250.0,0.512,1,,0,,20190516,2410.0,1.0,1.0,1331.0,8101.0
3614,2019-05-16 00:00:00.000,2019-05-17,,,250.0,0.512,1,,0,,20190516,2603.0,1.0,1.0,1331.0,8101.0
3884,2019-07-25 00:00:00.000,2019-07-30,,,328.0,1.428,1,,0,,20190725,107.0,1.0,1.0,1385.0,8101.0
3884,2019-07-25 00:00:00.000,2019-07-30,,,328.0,1.428,1,,0,,20190725,2941.0,1.0,1.0,1385.0,8101.0
1534,2019-05-30 00:00:00.000,2019-06-01,,,12000.0,,1,,0,,20190530,126.0,22.0,1.0,999.0,5038.0
1534,2019-05-30 00:00:00.000,2019-06-01,,,12000.0,,1,,0,,20190530,131.0,22.0,1.0,999.0,5038.0
1624,2019-07-11 00:00:00.000,2019-07-11,,,7000.0,,1,,0,,20190711,126.0,22.0,1.0,999.0,5038.0
1624,2019-07-11 00:00:00.000,2019-07-11,,,7000.0,,1,,0,,20190711,131.0,22.0,1.0,999.0,5038.0
2431,2019-09-26 00:00:00.000,2019-09-28,,,5000.0,,1,,0,,20190926,126.0,22.0,1.0,999.0,5038.0
2431,2019-09-26 00:00:00.000,2019-09-28,,,5000.0,,1,,0,,20190926,131.0,22.0,1.0,999.0,5038.0
2871,2019-12-05 00:00:00.000,2019-12-07,,,5000.0,,1,,0,,20191205,126.0,22.0,1.0,999.0,5038.0
2871,2019-12-05 00:00:00.000,2019-12-07,,,5000.0,,1,,0,,20191205,131.0,22.0,1.0,999.0,5038.0
2955,2019-12-10 00:00:00.000,2019-12-12,,,6500.0,0.0,1,,0,,20191210,126.0,22.0,2.0,999.0,5038.0
2955,2019-12-10 00:00:00.000,2019-12-12,,,6500.0,0.0,1,,0,,20191210,131.0,22.0,2.0,999.0,5038.0
11036,2020-01-07 00:00:00.000,2020-01-09,,,8000.0,0.0,1,,0,,20200107,126.0,22.0,2.0,6602.0,5038.0
11036,2020-01-07 00:00:00.000,2020-01-09,,,8000.0,0.0,1,,0,,20200107,131.0,22.0,2.0,6602.0,5038.0
28338,2022-02-02 00:00:00.000,2022-02-04,,,5750.0,0.0,1,0.0,0,,20220202,126.0,22.0,1.0,5038.0,5147.0
28338,2022-02-02 00:00:00.000,2022-02-04,,,5750.0,0.0,1,0.0,0,,20220202,131.0,22.0,1.0,5038.0,5147.0
36693,2022-07-22 00:00:00.000,2022-07-24,,,8900.0,0.0,1,0.0,0,,20220722,126.0,22.0,1.0,5038.0,5088.0
36693,2022-07-22 00:00:00.000,2022-07-24,,,8900.0,0.0,1,0.0,0,,20220722,131.0,22.0,1.0,5038.0,5088.0
22300,2020-12-24 00:00:00.000,2020-12-26,,,8120.0,,1,,0,,20201224,126.0,22.0,1.0,6602.0,5038.0
22300,2020-12-24 00:00:00.000,2020-12-26,,,8120.0,,1,,0,,20201224,131.0,22.0,1.0,6602.0,5038.0
28337,2022-01-26 00:00:00.000,2022-01-28,,,1885.0,0.0,1,0.0,0,,20220126,126.0,22.0,1.0,5038.0,5147.0
28337,2022-01-26 00:00:00.000,2022-01-28,,,1885.0,0.0,1,0.0,0,,20220126,131.0,22.0,1.0,5038.0,5147.0
12421,2020-07-09 00:00:00.000,2020-07-11,,,8120.0,,1,,0,,20200709,126.0,22.0,1.0,6602.0,5038.0
12421,2020-07-09 00:00:00.000,2020-07-11,,,8120.0,,1,,0,,20200709,131.0,22.0,1.0,6602.0,5038.0
17753,2020-09-15 00:00:00.000,2020-09-17,,,28400.0,0.0,1,,0,,20200915,126.0,22.0,1.0,5038.0,6602.0
17753,2020-09-15 00:00:00.000,2020-09-17,,,28400.0,0.0,1,,0,,20200915,131.0,22.0,1.0,5038.0,6602.0
17851,2020-09-22 00:00:00.000,2020-09-24,,,8391.0,0.0,2,,0,,20200922,126.0,22.0,2.0,5038.0,6602.0
17851,2020-09-22 00:00:00.000,2020-09-24,,,8391.0,0.0,2,,0,,20200922,131.0,22.0,2.0,5038.0,6602.0
277,2020-10-08 00:00:00.000,2020-10-10,,,8120.0,,1,,0,,20201008,126.0,22.0,1.0,6602.0,5038.0
277,2020-10-08 00:00:00.000,2020-10-10,,,8120.0,,1,,0,,20201008,131.0,22.0,1.0,6602.0,5038.0
19427,2020-12-17 00:00:00.000,2020-12-19,,,16200.0,0.0,10,,0,,20201217,126.0,22.0,1.0,5038.0,6602.0
19427,2020-12-17 00:00:00.000,2020-12-19,,,16200.0,0.0,10,,0,,20201217,131.0,22.0,1.0,5038.0,6602.0
22213,2021-01-05 00:00:00.000,2021-01-07,,,8150.0,0.0,1,,0,,20210105,126.0,24.0,1.0,5088.0,5038.0
22213,2021-01-05 00:00:00.000,2021-01-07,,,8150.0,0.0,1,,0,,20210105,131.0,24.0,1.0,5088.0,5038.0
11481,2020-02-11 00:00:00.000,2020-02-11,,,8000.0,0.0,1,,0,,20200211,126.0,22.0,2.0,6602.0,5038.0
11481,2020-02-11 00:00:00.000,2020-02-11,,,8000.0,0.0,1,,0,,20200211,131.0,22.0,2.0,6602.0,5038.0
11436,2020-03-05 00:00:00.000,2020-03-07,,,5000.0,,1,,0,,20200305,126.0,22.0,1.0,999.0,5038.0
11436,2020-03-05 00:00:00.000,2020-03-07,,,5000.0,,1,,0,,20200305,131.0,22.0,1.0,999.0,5038.0
11707,2020-03-12 00:00:00.000,2020-03-14,,,7000.0,,1,,0,,20200312,126.0,22.0,1.0,999.0,5038.0
11707,2020-03-12 00:00:00.000,2020-03-14,,,7000.0,,1,,0,,20200312,131.0,22.0,1.0,999.0,5038.0
11009,2020-05-12 00:00:00.000,2020-05-12,,,7000.0,,1,,0,,20200512,126.0,22.0,1.0,999.0,5038.0
11009,2020-05-12 00:00:00.000,2020-05-12,,,7000.0,,1,,0,,20200512,131.0,22.0,1.0,999.0,5038.0
12252,2020-06-18 00:00:00.000,2020-06-18,,,7000.0,,1,,0,,20200618,126.0,22.0,1.0,999.0,5038.0
12252,2020-06-18 00:00:00.000,2020-06-18,,,7000.0,,1,,0,,20200618,131.0,22.0,1.0,999.0,5038.0
12420,2020-07-09 00:00:00.000,2020-07-11,,,8120.0,,1,,0,,20200709,126.0,22.0,1.0,6602.0,5038.0
12420,2020-07-09 00:00:00.000,2020-07-11,,,8120.0,,1,,0,,20200709,131.0,22.0,1.0,6602.0,5038.0
53206,2023-03-09 00:00:00.000,2023-03-09,,,42.0,0.0,1,0.0,0,,20230309,142.0,1.0,1.0,5199.0,7446.0
53206,2023-03-09 00:00:00.000,2023-03-09,,,42.0,0.0,1,0.0,0,,20230309,1475.0,1.0,1.0,5199.0,7446.0
50710,2023-05-21 00:00:00.000,2023-05-23,,,700.0,0.0,7,0.0,0,,20230521,142.0,14.0,1.0,336.0,7446.0
50710,2023-05-21 00:00:00.000,2023-05-23,,,700.0,0.0,7,0.0,0,,20230521,1475.0,14.0,1.0,336.0,7446.0
50337,2023-03-04 00:00:00.000,2023-03-13,,,124.8,0.0,5,0.0,0,,20230304,142.0,1.0,1.0,4229.0,3266.0
50337,2023-03-04 00:00:00.000,2023-03-13,,,124.8,0.0,5,0.0,0,,20230304,1475.0,1.0,1.0,4229.0,3266.0
47328,2023-04-01 00:00:00.000,2023-04-02,,,204.0,1.261,1,0.0,0,,20230401,142.0,24.0,1.0,336.0,6602.0
47328,2023-04-01 00:00:00.000,2023-04-02,,,204.0,1.261,1,0.0,0,,20230401,1475.0,24.0,1.0,336.0,6602.0
47329,2023-04-01 00:00:00.000,2023-04-02,,,262.0,1.472,2,0.0,0,,20230401,142.0,24.0,1.0,336.0,6602.0
47329,2023-04-01 00:00:00.000,2023-04-02,,,262.0,1.472,2,0.0,0,,20230401,1475.0,24.0,1.0,336.0,6602.0
47696,2023-04-02 00:00:00.000,2023-04-03,,,1380.0,0.0,15,0.0,0,,20230402,142.0,14.0,1.0,336.0,5088.0
47696,2023-04-02 00:00:00.000,2023-04-03,,,1380.0,0.0,15,0.0,0,,20230402,1475.0,14.0,1.0,336.0,5088.0
47327,2023-04-01 00:00:00.000,2023-04-02,,,706.0,2.027,1,0.0,0,,20230401,142.0,24.0,1.0,336.0,6602.0
47327,2023-04-01 00:00:00.000,2023-04-02,,,706.0,2.027,1,0.0,0,,20230401,1475.0,24.0,1.0,336.0,6602.0
46023,2023-02-21 00:00:00.000,2023-02-21,,,61.6,0.0,4,0.0,0,,20230221,142.0,1.0,1.0,4229.0,7446.0
46023,2023-02-21 00:00:00.000,2023-02-21,,,61.6,0.0,4,0.0,0,,20230221,1475.0,1.0,1.0,4229.0,7446.0
46025,2023-02-11 00:00:00.000,2023-02-14,,,132.6,0.0,3,0.0,0,,20230211,142.0,1.0,1.0,4229.0,7446.0
46025,2023-02-11 00:00:00.000,2023-02-14,,,132.6,0.0,3,0.0,0,,20230211,1475.0,1.0,1.0,4229.0,7446.0
44682,2023-01-30 00:00:00.000,2023-02-01,,,36.0,0.24,1,17009.0,0,,20230130,142.0,24.0,1.0,336.0,4390.0
44682,2023-01-30 00:00:00.000,2023-02-01,,,36.0,0.24,1,17009.0,0,,20230130,1475.0,24.0,1.0,336.0,4390.0
42644,2022-12-24 00:00:00.000,2022-12-26,,,1670.0,0.0,2,,0,,20221224,142.0,25.0,2.0,7446.0,5088.0
42644,2022-12-24 00:00:00.000,2022-12-26,,,1670.0,0.0,2,,0,,20221224,1475.0,25.0,2.0,7446.0,5088.0
42665,2022-12-24 00:00:00.000,2022-12-26,,,5202.0,0.0,1,,0,,20221224,142.0,25.0,2.0,7446.0,5088.0
42665,2022-12-24 00:00:00.000,2022-12-26,,,5202.0,0.0,1,,0,,20221224,1475.0,25.0,2.0,7446.0,5088.0
43266,2022-12-15 00:00:00.000,2022-12-15,,,11.8,0.3,1,0.0,0,,20221215,142.0,1.0,1.0,2882.0,8101.0
43266,2022-12-15 00:00:00.000,2022-12-15,,,11.8,0.3,1,0.0,0,,20221215,1475.0,1.0,1.0,2882.0,8101.0
39934,2022-10-22 00:00:00.000,2022-10-24,,,148.0,0.305,1,774073.93,0,,20221022,142.0,24.0,1.0,336.0,5088.0
39934,2022-10-22 00:00:00.000,2022-10-24,,,148.0,0.305,1,774073.93,0,,20221022,1475.0,24.0,1.0,336.0,5088.0
39933,2022-10-22 00:00:00.000,2022-10-24,,,1004.0,5.051,2,774073.93,0,,20221022,142.0,24.0,1.0,336.0,5088.0
39933,2022-10-22 00:00:00.000,2022-10-24,,,1004.0,5.051,2,774073.93,0,,20221022,1475.0,24.0,1.0,336.0,5088.0
38453,2022-08-10 00:00:00.000,2022-09-13,,,11270.0,0.0,47,0.0,0,,20220810,142.0,13.0,1.0,2948.0,1035.0
38453,2022-08-10 00:00:00.000,2022-09-13,,,11270.0,0.0,47,0.0,0,,20220810,1475.0,13.0,1.0,2948.0,1035.0
30932,2022-02-20 00:00:00.000,2022-02-22,,,4000.0,0.0,40,0.0,0,,20220220,142.0,13.0,1.0,336.0,7446.0
30932,2022-02-20 00:00:00.000,2022-02-22,,,4000.0,0.0,40,0.0,0,,20220220,1475.0,13.0,1.0,336.0,7446.0
30945,2022-03-27 00:00:00.000,2022-03-29,,,4000.0,0.0,40,0.0,0,,20220327,142.0,13.0,1.0,336.0,7446.0
30945,2022-03-27 00:00:00.000,2022-03-29,,,4000.0,0.0,40,0.0,0,,20220327,1475.0,13.0,1.0,336.0,7446.0
30348,2022-03-17 00:00:00.000,2022-03-19,,,15900.0,0.0,1,,0,,20220317,142.0,25.0,2.0,7446.0,5088.0
30348,2022-03-17 00:00:00.000,2022-03-19,,,15900.0,0.0,1,,0,,20220317,1475.0,25.0,2.0,7446.0,5088.0
30355,2022-03-21 00:00:00.000,2022-03-23,,,4082.0,0.0,11,,0,,20220321,142.0,33.0,2.0,7446.0,5088.0
30355,2022-03-21 00:00:00.000,2022-03-23,,,4082.0,0.0,11,,0,,20220321,1475.0,33.0,2.0,7446.0,5088.0
29163,2022-02-01 00:00:00.000,2022-02-01,,,39.7,0.0,2,0.0,0,,20220201,142.0,1.0,1.0,2882.0,4390.0
29163,2022-02-01 00:00:00.000,2022-02-01,,,39.7,0.0,2,0.0,0,,20220201,1475.0,1.0,1.0,2882.0,4390.0
28938,2022-02-06 00:00:00.000,2022-02-08,,,50880.0,0.0,212,0.0,0,,20220206,142.0,10.0,1.0,336.0,4390.0
28938,2022-02-06 00:00:00.000,2022-02-08,,,50880.0,0.0,212,0.0,0,,20220206,1475.0,10.0,1.0,336.0,4390.0
28883,2021-12-25 00:00:00.000,2021-12-27,,,474.0,0.0,1,,0,,20211225,142.0,33.0,2.0,4390.0,336.0
28883,2021-12-25 00:00:00.000,2021-12-27,,,474.0,0.0,1,,0,,20211225,1475.0,33.0,2.0,4390.0,336.0
28884,2021-12-24 00:00:00.000,2021-12-24,,,137.0,0.0,2,,0,,20211224,142.0,24.0,2.0,2360.0,336.0
28884,2021-12-24 00:00:00.000,2021-12-24,,,137.0,0.0,2,,0,,20211224,1475.0,24.0,2.0,2360.0,336.0
28346,2021-12-29 00:00:00.000,2021-12-29,,,32.0,0.16,1,0.0,0,,20211229,142.0,1.0,1.0,2882.0,7446.0
28346,2021-12-29 00:00:00.000,2021-12-29,,,32.0,0.16,1,0.0,0,,20211229,1475.0,1.0,1.0,2882.0,7446.0
28348,2021-12-29 00:00:00.000,2021-12-29,,,105.0,0.12,1,0.0,0,,20211229,142.0,1.0,1.0,2882.0,7446.0
28348,2021-12-29 00:00:00.000,2021-12-29,,,105.0,0.12,1,0.0,0,,20211229,1475.0,1.0,1.0,2882.0,7446.0
28353,2022-01-10 00:00:00.000,2022-01-10,,,246.0,1.891,1,0.0,0,,20220110,142.0,1.0,1.0,2882.0,3266.0
28353,2022-01-10 00:00:00.000,2022-01-10,,,246.0,1.891,1,0.0,0,,20220110,1475.0,1.0,1.0,2882.0,3266.0
28137,2022-01-23 00:00:00.000,2022-01-25,,,43339.0,0.0,49,0.0,0,,20220123,142.0,10.0,1.0,336.0,4390.0
28137,2022-01-23 00:00:00.000,2022-01-25,,,43339.0,0.0,49,0.0,0,,20220123,1475.0,10.0,1.0,336.0,4390.0
28150,2022-01-22 00:00:00.000,2022-01-24,,,336.0,0.0,1,,0,,20220122,142.0,24.0,2.0,7446.0,5088.0
28150,2022-01-22 00:00:00.000,2022-01-24,,,336.0,0.0,1,,0,,20220122,1475.0,24.0,2.0,7446.0,5088.0
28152,2022-01-22 00:00:00.000,2022-01-24,,,1100.0,0.0,1,,0,,20220122,142.0,24.0,2.0,7446.0,5088.0
28152,2022-01-22 00:00:00.000,2022-01-24,,,1100.0,0.0,1,,0,,20220122,1475.0,24.0,2.0,7446.0,5088.0
27766,2021-08-30 00:00:00.000,2021-08-30,,,293.0,0.0,2,,0,,20210830,142.0,33.0,1.0,2360.0,336.0
27766,2021-08-30 00:00:00.000,2021-08-30,,,293.0,0.0,2,,0,,20210830,1475.0,33.0,1.0,2360.0,336.0
27768,2021-01-02 00:00:00.000,2021-01-04,,,1628.0,3.78,1,0.0,0,,20210102,142.0,33.0,1.0,336.0,7446.0
27768,2021-01-02 00:00:00.000,2021-01-04,,,1628.0,3.78,1,0.0,0,,20210102,1475.0,33.0,1.0,336.0,7446.0
26920,2021-12-04 00:00:00.000,2021-12-04,,,34.0,0.186,1,0.0,0,,20211204,142.0,1.0,1.0,2882.0,3266.0
26920,2021-12-04 00:00:00.000,2021-12-04,,,34.0,0.186,1,0.0,0,,20211204,1475.0,1.0,1.0,2882.0,3266.0
26929,2021-09-27 00:00:00.000,2021-09-27,,,37.0,0.0,3,0.0,0,,20210927,142.0,1.0,1.0,1385.0,6627.0
26929,2021-09-27 00:00:00.000,2021-09-27,,,37.0,0.0,3,0.0,0,,20210927,1475.0,1.0,1.0,1385.0,6627.0
26959,2021-07-10 00:00:00.000,2021-07-10,,,42.0,0.305,1,0.0,0,,20210710,142.0,1.0,1.0,2882.0,7446.0
26959,2021-07-10 00:00:00.000,2021-07-10,,,42.0,0.305,1,0.0,0,,20210710,1475.0,1.0,1.0,2882.0,7446.0
25690,2021-11-27 00:00:00.000,2021-11-29,,,2198.0,0.0,1,4960.0,0,,20211127,142.0,24.0,1.0,336.0,3266.0
25690,2021-11-27 00:00:00.000,2021-11-29,,,2198.0,0.0,1,4960.0,0,,20211127,1475.0,24.0,1.0,336.0,3266.0
25329,2021-11-06 00:00:00.000,2021-11-08,,,1546.0,0.0,4,0.0,0,,20211106,142.0,24.0,1.0,336.0,5088.0
25329,2021-11-06 00:00:00.000,2021-11-08,,,1546.0,0.0,4,0.0,0,,20211106,1475.0,24.0,1.0,336.0,5088.0
25387,2021-11-11 00:00:00.000,2021-11-13,,,620.0,0.0,1,82801.64,0,,20211111,142.0,24.0,1.0,336.0,5088.0
25387,2021-11-11 00:00:00.000,2021-11-13,,,620.0,0.0,1,82801.64,0,,20211111,1475.0,24.0,1.0,336.0,5088.0
25388,2021-11-11 00:00:00.000,2021-11-13,,,298.0,0.0,1,82801.64,0,,20211111,142.0,24.0,1.0,336.0,5088.0
25388,2021-11-11 00:00:00.000,2021-11-13,,,298.0,0.0,1,82801.64,0,,20211111,1475.0,24.0,1.0,336.0,5088.0
25003,2021-10-07 00:00:00.000,2021-10-09,,,48.0,0.0,1,0.0,0,,20211007,142.0,24.0,1.0,336.0,5088.0
25003,2021-10-07 00:00:00.000,2021-10-09,,,48.0,0.0,1,0.0,0,,20211007,1475.0,24.0,1.0,336.0,5088.0
25127,2021-10-23 00:00:00.000,2021-10-24,,,54.0,0.0,1,0.0,0,,20211023,142.0,24.0,1.0,336.0,3266.0
25127,2021-10-23 00:00:00.000,2021-10-24,,,54.0,0.0,1,0.0,0,,20211023,1475.0,24.0,1.0,336.0,3266.0
25328,2021-11-06 00:00:00.000,2021-11-08,,,1018.0,0.0,2,0.0,0,,20211106,142.0,24.0,1.0,336.0,5088.0
25328,2021-11-06 00:00:00.000,2021-11-08,,,1018.0,0.0,2,0.0,0,,20211106,1475.0,24.0,1.0,336.0,5088.0
24990,2021-09-26 00:00:00.000,2021-09-28,,,46700.0,0.0,41,0.0,0,,20210926,142.0,5.0,1.0,336.0,3061.0
24990,2021-09-26 00:00:00.000,2021-09-28,,,46700.0,0.0,41,0.0,0,,20210926,1475.0,5.0,1.0,336.0,3061.0
25001,2021-10-07 00:00:00.000,2021-10-09,,,139.0,0.0,1,0.0,0,,20211007,142.0,24.0,1.0,336.0,5088.0
25001,2021-10-07 00:00:00.000,2021-10-09,,,139.0,0.0,1,0.0,0,,20211007,1475.0,24.0,1.0,336.0,5088.0
25002,2021-10-07 00:00:00.000,2021-10-09,,,67.0,0.0,6,0.0,0,,20211007,142.0,24.0,1.0,336.0,5088.0
25002,2021-10-07 00:00:00.000,2021-10-09,,,67.0,0.0,6,0.0,0,,20211007,1475.0,24.0,1.0,336.0,5088.0
24867,2021-09-13 00:00:00.000,2021-09-15,,,213.0,0.0,1,0.0,0,,20210913,142.0,24.0,1.0,336.0,3266.0
24867,2021-09-13 00:00:00.000,2021-09-15,,,213.0,0.0,1,0.0,0,,20210913,1475.0,24.0,1.0,336.0,3266.0
24932,2021-09-30 00:00:00.000,2021-10-02,,,162.0,0.0,1,660.05,0,,20210930,142.0,24.0,1.0,336.0,5088.0
24932,2021-09-30 00:00:00.000,2021-10-02,,,162.0,0.0,1,660.05,0,,20210930,1475.0,24.0,1.0,336.0,5088.0
24674,2021-09-06 00:00:00.000,2021-09-07,,,341.0,0.0,4,0.0,0,,20210906,142.0,24.0,1.0,336.0,1035.0
24674,2021-09-06 00:00:00.000,2021-09-07,,,341.0,0.0,4,0.0,0,,20210906,1475.0,24.0,1.0,336.0,1035.0
24740,2021-09-11 00:00:00.000,2021-09-13,,,178.9,0.0,3,0.0,0,,20210911,142.0,24.0,1.0,336.0,3061.0
24740,2021-09-11 00:00:00.000,2021-09-13,,,178.9,0.0,3,0.0,0,,20210911,1475.0,24.0,1.0,336.0,3061.0
24458,2021-08-02 00:00:00.000,2021-08-04,,,120.0,0.01,1,137752.0,0,,20210802,142.0,24.0,1.0,336.0,5088.0
24458,2021-08-02 00:00:00.000,2021-08-04,,,120.0,0.01,1,137752.0,0,,20210802,1475.0,24.0,1.0,336.0,5088.0
24535,2021-08-14 00:00:00.000,2021-08-15,,,122.0,0.01,3,0.0,0,,20210814,142.0,24.0,1.0,336.0,3061.0
24535,2021-08-14 00:00:00.000,2021-08-15,,,122.0,0.01,3,0.0,0,,20210814,1475.0,24.0,1.0,336.0,3061.0
24536,2021-08-14 00:00:00.000,2021-08-15,,,11752.112,0.01,54,0.0,0,,20210814,142.0,24.0,1.0,336.0,3061.0
24536,2021-08-14 00:00:00.000,2021-08-15,,,11752.112,0.01,54,0.0,0,,20210814,1475.0,24.0,1.0,336.0,3061.0
24455,2021-08-02 00:00:00.000,2021-08-04,,,172.0,0.01,1,137752.0,0,,20210802,142.0,24.0,1.0,336.0,5088.0
24455,2021-08-02 00:00:00.000,2021-08-04,,,172.0,0.01,1,137752.0,0,,20210802,1475.0,24.0,1.0,336.0,5088.0
24456,2021-08-02 00:00:00.000,2021-08-04,,,406.0,0.0,2,137752.0,0,,20210802,142.0,24.0,1.0,336.0,5088.0
24456,2021-08-02 00:00:00.000,2021-08-04,,,406.0,0.0,2,137752.0,0,,20210802,1475.0,24.0,1.0,336.0,5088.0
24457,2021-08-02 00:00:00.000,2021-08-04,,,120.0,0.01,1,137752.0,0,,20210802,142.0,24.0,1.0,336.0,5088.0
24457,2021-08-02 00:00:00.000,2021-08-04,,,120.0,0.01,1,137752.0,0,,20210802,1475.0,24.0,1.0,336.0,5088.0
24253,2021-07-10 00:00:00.000,2021-07-11,,,40.0,0.0,1,500.0,0,,20210710,142.0,24.0,1.0,336.0,5088.0
24253,2021-07-10 00:00:00.000,2021-07-11,,,40.0,0.0,1,500.0,0,,20210710,1475.0,24.0,1.0,336.0,5088.0
24278,2021-07-15 00:00:00.000,2021-07-16,,,488.0,0.01,2,27481.0,0,,20210715,142.0,24.0,1.0,336.0,3266.0
24278,2021-07-15 00:00:00.000,2021-07-16,,,488.0,0.01,2,27481.0,0,,20210715,1475.0,24.0,1.0,336.0,3266.0
24326,2021-07-17 00:00:00.000,2021-07-19,,,1374.0,27.93,1,5833.0,0,,20210717,142.0,24.0,1.0,336.0,3266.0
24326,2021-07-17 00:00:00.000,2021-07-19,,,1374.0,27.93,1,5833.0,0,,20210717,1475.0,24.0,1.0,336.0,3266.0
23929,2021-03-19 00:00:00.000,2021-03-20,,,212.0,1.135,1,0.0,0,,20210319,142.0,24.0,1.0,336.0,7446.0
23929,2021-03-19 00:00:00.000,2021-03-20,,,212.0,1.135,1,0.0,0,,20210319,1475.0,24.0,1.0,336.0,7446.0
23851,2021-05-29 00:00:00.000,2021-05-31,,,238.0,12.600000000000001,1,10000.0,0,,20210529,142.0,24.0,1.0,336.0,7446.0
23851,2021-05-29 00:00:00.000,2021-05-31,,,238.0,12.600000000000001,1,10000.0,0,,20210529,1475.0,24.0,1.0,336.0,7446.0
23854,2021-05-31 00:00:00.000,2021-06-02,,,370.0,1.128,1,1496.0,0,,20210531,142.0,24.0,1.0,336.0,4390.0
23854,2021-05-31 00:00:00.000,2021-06-02,,,370.0,1.128,1,1496.0,0,,20210531,1475.0,24.0,1.0,336.0,4390.0
23855,2021-05-31 00:00:00.000,2021-06-02,,,42.0,336.0,1,1496.0,0,,20210531,142.0,24.0,1.0,336.0,4390.0
23855,2021-05-31 00:00:00.000,2021-06-02,,,42.0,336.0,1,1496.0,0,,20210531,1475.0,24.0,1.0,336.0,4390.0
23583,2021-04-26 00:00:00.000,2021-04-28,,,52.0,0.07,1,0.0,0,,20210426,142.0,24.0,1.0,336.0,7446.0
23583,2021-04-26 00:00:00.000,2021-04-28,,,52.0,0.07,1,0.0,0,,20210426,1475.0,24.0,1.0,336.0,7446.0
23635,2021-04-30 00:00:00.000,2021-05-02,,,135.0,5.34,1,46000.0,0,,20210430,142.0,24.0,1.0,336.0,3266.0
23635,2021-04-30 00:00:00.000,2021-05-02,,,135.0,5.34,1,46000.0,0,,20210430,1475.0,24.0,1.0,336.0,3266.0
23636,2021-04-30 00:00:00.000,2021-05-02,,,123.0,0.3,1,46000.0,0,,20210430,142.0,24.0,1.0,336.0,3266.0
23636,2021-04-30 00:00:00.000,2021-05-02,,,123.0,0.3,1,46000.0,0,,20210430,1475.0,24.0,1.0,336.0,3266.0
23491,2021-04-17 00:00:00.000,2021-04-18,,,8220.0,0.01,8,0.0,0,,20210417,142.0,24.0,1.0,336.0,3266.0
23491,2021-04-17 00:00:00.000,2021-04-18,,,8220.0,0.01,8,0.0,0,,20210417,1475.0,24.0,1.0,336.0,3266.0
23492,2021-04-16 00:00:00.000,2021-04-17,,,246.0,0.0,1,0.0,0,,20210416,142.0,22.0,1.0,336.0,7446.0
23492,2021-04-16 00:00:00.000,2021-04-17,,,246.0,0.0,1,0.0,0,,20210416,1475.0,22.0,1.0,336.0,7446.0
23499,2021-04-17 00:00:00.000,2021-04-18,,,150.0,0.696,4,0.0,0,,20210417,142.0,24.0,1.0,336.0,1035.0
23499,2021-04-17 00:00:00.000,2021-04-18,,,150.0,0.696,4,0.0,0,,20210417,1475.0,24.0,1.0,336.0,1035.0
23180,2021-03-25 00:00:00.000,2021-03-27,,,40.0,0.01,1,1500.0,0,,20210325,142.0,24.0,1.0,336.0,4390.0
23180,2021-03-25 00:00:00.000,2021-03-27,,,40.0,0.01,1,1500.0,0,,20210325,1475.0,24.0,1.0,336.0,4390.0
23204,2021-03-27 00:00:00.000,2021-03-29,,,166.0,0.01,2,3400.0,0,,20210327,142.0,24.0,1.0,336.0,1035.0
23204,2021-03-27 00:00:00.000,2021-03-29,,,166.0,0.01,2,3400.0,0,,20210327,1475.0,24.0,1.0,336.0,1035.0
22790,2021-03-06 00:00:00.000,2021-03-08,,,110.0,0.01,1,0.0,0,,20210306,142.0,24.0,1.0,336.0,7446.0
22790,2021-03-06 00:00:00.000,2021-03-08,,,110.0,0.01,1,0.0,0,,20210306,1475.0,24.0,1.0,336.0,7446.0
22791,2021-03-08 00:00:00.000,2021-03-09,,,270.0,0.01,1,0.0,0,,20210308,142.0,24.0,1.0,336.0,5088.0
22791,2021-03-08 00:00:00.000,2021-03-09,,,270.0,0.01,1,0.0,0,,20210308,1475.0,24.0,1.0,336.0,5088.0
22841,2021-03-10 00:00:00.000,2021-03-11,,,4303.0,8.13,5,12000.0,0,,20210310,142.0,24.0,1.0,336.0,1035.0
22841,2021-03-10 00:00:00.000,2021-03-11,,,4303.0,8.13,5,12000.0,0,,20210310,1475.0,24.0,1.0,336.0,1035.0
22850,2021-03-13 00:00:00.000,2021-03-14,,,250.0,0.53,1,950.0,0,,20210313,142.0,24.0,1.0,336.0,1035.0
22850,2021-03-13 00:00:00.000,2021-03-14,,,250.0,0.53,1,950.0,0,,20210313,1475.0,24.0,1.0,336.0,1035.0
22740,2021-03-03 00:00:00.000,2021-03-04,,,474.0,0.01,1,11576.36,0,,20210303,142.0,24.0,1.0,336.0,4390.0
22740,2021-03-03 00:00:00.000,2021-03-04,,,474.0,0.01,1,11576.36,0,,20210303,1475.0,24.0,1.0,336.0,4390.0
22529,2021-01-21 00:00:00.000,2021-01-21,,,9.2,0.086,2,22.0,0,,20210121,142.0,1.0,1.0,2882.0,7446.0
